"id","train","logtarg"
4305523,0,NA
4305582,0,NA
4305973,0,NA
4306244,0,NA
4306295,0,NA
4306317,0,NA
4306414,0,NA
4306678,0,NA
4306716,1,0
4307089,0,NA
4307194,1,0
4307364,0,NA
4307780,0,NA
4307909,0,NA
4308484,0,NA
4309260,0,NA
4309308,0,NA
4309391,0,NA
4309464,1,0
4309707,0,NA
4310128,1,0
4310250,1,0
4310284,0,NA
4310608,0,NA
4310888,1,0
4311060,1,0
4311183,0,NA
4311760,0,NA
4311817,1,0
4313305,1,0
4313453,0,NA
4313488,0,NA
4313569,0,NA
4314484,0,NA
4314565,0,NA
4314948,0,NA
4315014,0,NA
4315111,1,0
4315162,0,NA
4315227,0,NA
4315669,0,NA
4316282,1,0
4316525,0,NA
4317955,1,0
4319265,0,NA
4320689,1,0
4320840,1,0
4321740,0,NA
4321812,1,0
4323130,1,0
4323181,1,1.7833900452
4323254,0,NA
4323920,1,3.4275131226
4324056,1,0
4324501,1,3.0773105621
4325869,0,NA
4326180,0,NA
4326822,1,0
4326938,1,0
4327543,1,0
4327861,0,NA
4328620,0,NA
4329791,1,0
4330374,1,3.3772449493
4331389,0,NA
4331508,0,NA
4331583,1,0
4331931,0,NA
4332210,0,NA
4332229,0,NA
4332709,1,4.4811897278
4332822,0,NA
4333373,1,0
4333802,0,NA
4334426,0,NA
4335317,0,NA
4336054,0,NA
4336275,1,0
4340876,0,NA
4340949,0,NA
4341007,0,NA
4341520,1,0
4341732,0,NA
4341848,0,NA
4342704,1,3.3621082306
4343433,1,0
4343450,0,NA
4343735,1,0
4343948,0,NA
4343972,0,NA
4344189,0,NA
4345339,0,NA
4345410,1,0
4345720,0,NA
4346211,0,NA
4346408,0,NA
4346777,0,NA
4347285,0,NA
4347706,1,0
4347960,1,3.1842937469
4348290,0,NA
4348826,0,NA
4351452,0,NA
4351584,0,NA
4352424,1,0
4353552,0,NA
4355199,1,0
4356608,0,NA
4356624,1,0
4356918,0,NA
4357990,0,NA
4358627,0,NA
4358635,0,NA
4358740,1,0
4358970,1,0
4359577,0,NA
4360737,1,0
4361482,0,NA
4361733,1,0
4362489,1,0
4362659,0,NA
4363388,0,NA
4363922,1,0
4365089,0,NA
4365291,0,NA
4365569,1,0
4365925,1,0
4366131,1,3.8751506805
4367022,1,0
4367103,1,0
4367634,0,NA
4368193,1,0
4368380,0,NA
4368983,0,NA
4369025,1,0
4369041,0,NA
4369661,1,0
4370309,0,NA
4370708,0,NA
4372450,0,NA
4372557,0,NA
4373111,0,NA
4373600,0,NA
4373979,1,0
4375289,0,NA
4376773,1,0
4376994,0,NA
4377680,0,NA
4377729,0,NA
4378890,1,0
4379047,0,NA
4379160,0,NA
4379284,0,NA
4379411,0,NA
4379683,0,NA
4379977,0,NA
4380150,0,NA
4380207,0,NA
4380290,0,NA
4380304,0,NA
4380444,0,NA
4380460,1,0
4380703,1,0
4380908,0,NA
4381050,0,NA
4381076,0,NA
4381122,1,0
4381165,0,NA
4382099,0,NA
4382609,1,0
4382889,0,NA
4382943,1,0
4382986,0,NA
4384318,1,0
4384784,1,0
4385470,0,NA
4386493,0,NA
4387449,0,NA
4387554,0,NA
4387716,0,NA
4388259,1,0
4388445,0,NA
4388836,1,0
4388976,0,NA
4390563,0,NA
4390717,0,NA
4390865,0,NA
4391390,0,NA
4391977,0,NA
4392051,1,0
4392345,0,NA
4392388,0,NA
4393422,1,0
4393490,0,NA
4395727,0,NA
4396065,0,NA
4396154,0,NA
4396618,0,NA
4396995,1,0
4397045,0,NA
4397150,1,0
4397290,0,NA
4397525,0,NA
4397681,0,NA
4397720,0,NA
4398661,1,0
4398718,0,NA
4399110,0,NA
4399250,1,0
4399390,0,NA
4399463,0,NA
4400410,0,NA
4400429,1,0
4401107,0,NA
4401956,0,NA
4402464,0,NA
4402766,0,NA
4403754,0,NA
4403762,0,NA
4403860,0,NA
4404998,0,NA
4405226,1,0
4405641,1,0
4405757,0,NA
4406540,0,NA
4407164,0,NA
4407610,0,NA
4408403,1,0
4408497,0,NA
4409299,1,0
4409329,1,0
4410254,0,NA
4410718,0,NA
4410815,1,0
4410947,0,NA
4410998,0,NA
4411200,0,NA
4411463,0,NA
4411544,0,NA
4411960,0,NA
4412087,1,0
4412290,0,NA
4412427,0,NA
4412575,1,0
4412699,1,0
4412702,0,NA
4412850,0,NA
4412990,1,0
4413687,1,4.0474243164
4414039,1,0
4414403,0,NA
4414489,1,0
4414578,1,0
4415019,0,NA
4415124,1,0
4416457,0,NA
4416708,0,NA
4417240,0,NA
4417518,1,3.2542419434
4417550,0,NA
4417836,0,NA
4417895,0,NA
4417925,1,0
4418000,1,0
4418140,1,0
4418158,1,0
4418301,1,0
4418654,0,NA
4418751,1,0
4419731,0,NA
4420179,0,NA
4420217,0,NA
4420500,0,NA
4420683,1,0
4421159,1,0
4421744,1,0
4421841,0,NA
4421892,0,NA
4422015,1,0
4422686,0,NA
4422767,1,0
4423364,0,NA
4423410,1,0
4423623,1,0
4424000,1,0
4424069,0,NA
4424352,0,NA
4424468,0,NA
4424484,0,NA
4425014,0,NA
4425189,1,0
4425375,0,NA
4425707,0,NA
4426568,0,NA
4426770,1,0
4427246,0,NA
4427254,1,0
4427440,0,NA
4427483,0,NA
4427491,0,NA
4427769,1,0
4427858,0,NA
4428188,0,NA
4428439,1,0
4428510,1,0
4428579,1,0
4428811,0,NA
4428870,1,0
4428897,1,0
4428986,0,NA
4429362,1,0
4429656,0,NA
4429737,0,NA
4429770,0,NA
4429907,0,NA
4430050,0,NA
4430107,1,0
4430280,1,0
4430433,1,0
4430760,0,NA
4430778,0,NA
4430832,0,NA
4430956,0,NA
4431367,0,NA
4431413,1,0
4431553,0,NA
4431758,1,0
4431774,1,0
4431880,0,NA
4431979,0,NA
4431995,0,NA
4432037,0,NA
4432592,0,NA
4432657,0,NA
4432835,0,NA
4432916,1,0
4433009,1,3.0563564301
4433050,1,0
4433084,0,NA
4433165,0,NA
4433238,1,0
4433335,1,0
4433840,0,NA
4434218,0,NA
4434501,1,0
4434560,0,NA
4434889,0,NA
4436407,0,NA
4436415,0,NA
4436792,0,NA
4436954,0,NA
4437586,1,0
4438094,0,NA
4438159,0,NA
4439147,0,NA
4439236,1,0
4439678,0,NA
4440455,0,NA
4440595,0,NA
4440803,0,NA
4440889,0,NA
4441630,1,0
4441940,1,0
4441974,1,2.2965660095
4442016,1,0
4442113,0,NA
4442180,0,NA
4442288,1,2.9391613007
4443365,0,NA
4443519,0,NA
4443691,0,NA
4443853,0,NA
4444116,0,NA
4444540,0,NA
4445015,0,NA
4445023,0,NA
4445589,1,3.5216426849
4446500,1,0
4446607,1,0
4447018,0,NA
4447050,0,NA
4447123,0,NA
4447450,0,NA
4447670,0,NA
4447778,0,NA
4447964,0,NA
4448162,0,NA
4448391,1,0
4448839,1,0
4448960,0,NA
4449010,1,0
4449134,1,0
4449215,1,0
4449797,1,0
4450957,1,0
4451082,1,0
4451740,0,NA
4452054,0,NA
4452321,0,NA
4452658,0,NA
4452674,0,NA
4452895,1,0
4453069,0,NA
4453298,0,NA
4453310,0,NA
4453506,0,NA
4453557,1,0
4453590,1,0
4453760,1,0
4453832,0,NA
4454189,0,NA
4454243,1,0
4454413,1,0
4454545,0,NA
4455258,0,NA
4455339,0,NA
4456289,1,0
4456319,0,NA
4456416,1,0
4456734,1,0
4457625,0,NA
4458800,1,0
4458842,1,0
4459490,0,NA
4459601,1,0
4461053,0,NA
4461096,0,NA
4461142,0,NA
4461541,0,NA
4461665,1,0
4461908,0,NA
4462122,0,NA
4462831,0,NA
4463218,0,NA
4463439,0,NA
4463501,1,0
4464087,0,NA
4464109,1,2.8820018768
4464150,0,NA
4464184,0,NA
4464311,1,0
4464699,1,0
4464842,0,NA
4465385,0,NA
4466012,0,NA
4466381,0,NA
4466578,0,NA
4466888,0,NA
4466896,0,NA
4467051,1,0
4467191,0,NA
4467523,0,NA
4467736,1,0
4467787,0,NA
4468104,1,0
4469607,0,NA
4469631,1,0
4470451,1,0
4471377,1,0
4471431,1,0
4471512,0,NA
4471784,1,0
4472055,0,NA
4472357,0,NA
4472543,1,0
4472780,1,0
4474406,0,NA
4474627,1,0
4500067,0,NA
4501900,1,0
4502574,0,NA
4503147,1,0
4503309,0,NA
4504046,1,0
4504852,0,NA
4504950,0,NA
4505522,0,NA
4505913,1,0
4507274,0,NA
4507835,1,0
4508033,1,3.2752552032
4508688,0,NA
4509099,0,NA
4512006,1,0
4514416,0,NA
4514947,0,NA
4515021,0,NA
4515242,1,0
4515692,1,0
4515919,1,0
4518500,0,NA
4519221,0,NA
4519337,1,0
4519752,1,0
4519957,0,NA
4521005,0,NA
4523067,1,0
4523270,0,NA
4524250,0,NA
4525221,0,NA
4526260,0,NA
4527410,0,NA
4527976,1,0
4528379,0,NA
4529936,0,NA
4532686,0,NA
4533100,0,NA
4533232,0,NA
4533348,1,0
4533410,1,0
4534271,0,NA
4537785,0,NA
4540352,0,NA
4540689,0,NA
4541243,1,0
4543300,0,NA
4544021,1,0
4545486,0,NA
4545745,1,0
4546458,1,0
4546539,1,0
4546644,0,NA
4547470,0,NA
4548256,0,NA
4548566,1,0
4549031,1,0
4550005,1,0
4550552,0,NA
4551680,0,NA
4551826,0,NA
4551940,0,NA
4552725,1,0
4553764,0,NA
4554477,0,NA
4556496,0,NA
4559878,1,0
4560906,0,NA
4563417,0,NA
4564928,0,NA
4565096,0,NA
4565428,0,NA
4568800,0,NA
4569164,0,NA
4569318,0,NA
4570715,0,NA
4572017,1,0
4572890,0,NA
4572904,1,0
4573072,0,NA
4575393,1,2.9172286987
4575679,0,NA
4575741,0,NA
4576012,0,NA
4577272,0,NA
4577485,0,NA
4578210,1,0
4578295,1,0
4580648,0,NA
4584228,0,NA
4584244,0,NA
4584430,1,0
4585259,0,NA
4587081,0,NA
4587359,1,0
4588924,1,0
4589513,0,NA
4590201,0,NA
4590635,0,NA
4590759,0,NA
4591500,0,NA
4592190,1,0
4593731,0,NA
4594827,1,0
4596510,1,0
4596617,0,NA
4599993,0,NA
4600096,1,0
4603028,0,NA
4603427,0,NA
4604415,0,NA
4604857,0,NA
4606698,0,NA
4606981,1,0
4608992,1,0
4612213,0,NA
4614194,0,NA
4614488,1,0
4614887,1,0
4616839,1,0
4616987,1,0
4617819,0,NA
4618157,1,0
4618270,1,0
4620259,1,0
4621204,0,NA
4622600,0,NA
4623703,1,0
4624378,0,NA
4626303,0,NA
4626591,1,0
4626885,1,0
4628071,0,NA
4628268,0,NA
4628390,1,0
4629221,0,NA
4629922,1,3.5751495361
4630815,0,NA
4631897,0,NA
4633032,0,NA
4633342,0,NA
4634683,0,NA
4635965,0,NA
4636317,0,NA
4637135,1,0
4637941,0,NA
4638875,1,4.1059417725
4640845,1,0
4641736,0,NA
4642686,1,0
4646363,0,NA
4647661,0,NA
4649010,1,0
4649273,0,NA
4650506,0,NA
4651430,0,NA
4651820,1,0
4652541,0,NA
4653688,0,NA
4654137,0,NA
4656180,0,NA
4660196,0,NA
4661087,0,NA
4662628,1,0
4662717,0,NA
4663276,1,0
4663438,0,NA
4663730,0,NA
4664876,0,NA
4665600,0,NA
4665660,0,NA
4667824,0,NA
4669517,0,NA
4671279,0,NA
4673913,0,NA
4674316,0,NA
4675371,1,0
4677722,0,NA
4679512,1,0
4681355,0,NA
4681606,1,0
4682068,1,0
4682122,0,NA
4682386,1,0
4682939,0,NA
4683595,0,NA
4683889,0,NA
4685083,0,NA
4685229,1,0
4685601,1,0
4686292,1,3.5751495361
4686748,0,NA
4686853,0,NA
4687850,0,NA
4688805,0,NA
4690460,0,NA
4694430,0,NA
4695054,0,NA
4695097,0,NA
4697090,0,NA
4699084,0,NA
4699955,1,0
4702190,0,NA
4702387,0,NA
4703138,0,NA
4705351,1,0
4706897,0,NA
4708024,0,NA
4708253,0,NA
4711629,1,0
4712625,0,NA
4714385,0,NA
4717929,0,NA
4718780,0,NA
4719492,0,NA
4723422,0,NA
4723597,0,NA
4723732,1,5.0146255493
4724135,0,NA
4727320,1,0
4727959,0,NA
4728815,1,0
4729870,1,0
4730917,1,0
4731786,1,3.2523097992
4734084,0,NA
4734289,0,NA
4734912,1,0
4736435,0,NA
4736966,1,0
4737288,0,NA
4738411,0,NA
4739515,0,NA
4740491,0,NA
4741340,0,NA
4741978,0,NA
4743709,1,0
4743741,0,NA
4744233,0,NA
4744381,0,NA
4747208,1,3.6320438385
4748263,0,NA
4748590,0,NA
4748743,1,0
4749774,1,0
4750500,0,NA
4750705,0,NA
4750764,0,NA
4755278,0,NA
4756444,1,0
4759230,1,0
4759796,1,0
4760344,0,NA
4760522,0,NA
4761308,1,0
4762240,1,0
4762398,0,NA
4763157,0,NA
4768485,1,0
4769970,1,0
4772156,0,NA
4772504,0,NA
4772784,0,NA
4773500,0,NA
4773810,1,0
4774990,0,NA
4775910,0,NA
4776011,1,0
4780175,0,NA
4780736,1,0
4781090,0,NA
4781228,1,0
4781406,1,0
4782771,1,0
4782798,1,0
4783751,1,0
4784057,1,0
4787650,0,NA
4789040,0,NA
4789644,0,NA
4789768,0,NA
4789911,0,NA
4789938,0,NA
4792718,0,NA
4794524,0,NA
4794672,0,NA
4794877,0,NA
4796322,1,0
4797191,0,NA
4797230,0,NA
4798961,0,NA
4799801,1,0
4801415,0,NA
4802012,0,NA
4803434,1,0
4804783,0,NA
4806719,0,NA
4807219,1,0
4807324,0,NA
4808363,0,NA
4811640,0,NA
4811968,1,3.1717834473
4813316,1,0
4813812,0,NA
4815769,1,0
4819152,0,NA
4819950,0,NA
4820266,1,0
4820347,0,NA
4820908,0,NA
4821165,0,NA
4821734,0,NA
4823176,0,NA
4823540,1,0
4824075,0,NA
4824407,1,0
4825144,1,0
4825853,0,NA
4826205,0,NA
4827791,0,NA
4828216,1,0
4829140,0,NA
4829859,0,NA
4830547,0,NA
4830920,0,NA
4831543,0,NA
4833317,0,NA
4834003,1,0
4834127,0,NA
4834399,0,NA
4835131,0,NA
4837150,1,0
4837983,1,0
4839145,0,NA
4843460,0,NA
4844033,1,0
4844858,1,0
4846044,1,0
4846176,1,0
4847423,0,NA
4848586,0,NA
4849442,1,3.4336624146
4850149,0,NA
4853440,0,NA
4854489,1,0
4855388,0,NA
4855620,0,NA
4855906,1,0
4856252,0,NA
4856660,0,NA
4856805,0,NA
4857178,0,NA
4857445,1,0
4858620,0,NA
4859278,1,0
4859464,0,NA
4860217,0,NA
4860233,0,NA
4860900,0,NA
4861124,0,NA
4861434,0,NA
4861558,0,NA
4862651,1,3.2503738403
4862740,0,NA
4863330,0,NA
4864387,1,0
4869966,1,0
4871774,0,NA
4872347,0,NA
4875486,0,NA
4877039,1,0
4878990,0,NA
4879112,0,NA
4879295,1,0
4879597,0,NA
4879902,1,0
4880439,0,NA
4880811,0,NA
4883098,0,NA
4883233,1,0
4886135,0,NA
4887387,0,NA
4887484,0,NA
4889363,0,NA
4890132,0,NA
4890973,1,0
4891554,0,NA
4891961,0,NA
4893450,1,0
4896670,0,NA
4897820,1,0
4901452,0,NA
4902181,0,NA
4903056,1,0
4903161,1,0
4904974,0,NA
4905490,0,NA
4905903,0,NA
4906535,1,0
4907604,0,NA
4907655,0,NA
4907710,0,NA
4911075,0,NA
4911520,0,NA
4911806,0,NA
4912330,0,NA
4914830,0,NA
4915828,0,NA
4916522,1,0
4916875,1,0
4919033,1,0
4920651,1,0
4920970,0,NA
4921542,0,NA
4922344,1,0
4922735,0,NA
4923030,0,NA
4924126,1,0
4926498,1,0
4928369,1,0
4928920,0,NA
4928970,0,NA
4930932,0,NA
4932307,0,NA
4933796,1,0
4939263,0,NA
4940903,1,0
4941365,1,0
4943333,1,0
4944054,1,0
4945166,0,NA
4946960,0,NA
4947231,1,3.3809928894
4948319,0,NA
4949145,0,NA
4952413,0,NA
4952740,0,NA
4955153,0,NA
4956117,1,0
4957121,0,NA
4957873,0,NA
4958110,1,0
4958357,1,0
4959310,1,0
4960963,1,0
4963610,1,0
4964462,0,NA
4965302,0,NA
4965353,1,3.8856773376
4967135,1,0
4967232,1,0
4967593,1,0
4967755,1,0
4968182,0,NA
4968263,0,NA
4968352,0,NA
4969782,0,NA
4970055,1,0
4970640,0,NA
4972899,1,0
4972929,0,NA
4973097,1,0
4973178,0,NA
4974689,0,NA
4975502,1,0
4977076,0,NA
4979265,0,NA
4979281,1,0
4979338,0,NA
4979346,0,NA
4979427,0,NA
4980468,1,0
4981600,1,0
4982169,0,NA
4984919,1,0
4985419,0,NA
4985834,1,0
4985931,0,NA
4986717,0,NA
4986822,0,NA
4987110,0,NA
4987756,0,NA
4988531,0,NA
4988604,1,0
4988833,0,NA
4988914,1,0
4989082,0,NA
4989511,0,NA
4990820,0,NA
4991303,1,0
4991540,0,NA
4992032,0,NA
4993691,1,0
4994914,1,0
4997107,0,NA
4997816,0,NA
4998707,0,NA
4999096,1,0
4999290,0,NA
4999762,1,0
5000122,1,0
5000971,0,NA
5002613,1,0
5004306,0,NA
5005833,0,NA
5007895,1,0
5007917,0,NA
5008816,0,NA
5009189,0,NA
5009375,1,0
5012716,1,0
5012937,0,NA
5014239,0,NA
5014921,0,NA
5015308,0,NA
5015456,0,NA
5018498,0,NA
5020662,0,NA
5020930,0,NA
5022843,1,0
5024641,0,NA
5025389,0,NA
5026059,0,NA
5030501,0,NA
5030935,0,NA
5031478,0,NA
5032164,0,NA
5032172,0,NA
5032440,0,NA
5032520,0,NA
5033322,1,0
5034019,0,NA
5034272,0,NA
5034493,0,NA
5034531,0,NA
5035252,0,NA
5036488,1,0
5037476,0,NA
5038634,0,NA
5039738,1,0
5040183,0,NA
5042259,1,0
5042305,0,NA
5042313,1,0
5044332,0,NA
5044898,0,NA
5045924,0,NA
5047382,1,0
5047790,1,3.4320487976
5049610,0,NA
5052513,0,NA
5052874,0,NA
5054494,0,NA
5054583,1,0
5055300,0,NA
5056241,0,NA
5057094,0,NA
5058350,0,NA
5058864,0,NA
5059224,0,NA
5060281,0,NA
5060800,0,NA
5062241,0,NA
5062853,0,NA
5063116,0,NA
5063957,0,NA
5065305,0,NA
5067499,1,2.8243484497
5068282,0,NA
5068924,1,0
5069157,0,NA
5069297,0,NA
5069360,0,NA
5069580,1,0
5070880,1,0
5071208,1,0
5071828,0,NA
5073545,0,NA
5074630,0,NA
5075300,0,NA
5076447,0,NA
5076617,1,0
5077630,0,NA
5077680,0,NA
5079390,1,0
5079683,1,0
5080061,0,NA
5080827,0,NA
5082323,0,NA
5084520,0,NA
5084806,1,0
5085144,0,NA
5086191,1,0
5086434,1,3.4464874268
5086671,0,NA
5087287,1,0
5088593,0,NA
5091756,0,NA
5092019,0,NA
5092710,0,NA
5094194,0,NA
5098084,0,NA
5098319,0,NA
5098556,0,NA
5098874,0,NA
5099986,0,NA
5100720,1,0
5100968,0,NA
5101581,0,NA
5102081,0,NA
5102650,1,0
5102901,0,NA
5103967,1,0
5104084,0,NA
5105765,1,4.3707122803
5106931,0,NA
5107423,0,NA
5108640,0,NA
5110076,0,NA
5110157,1,0
5111080,1,0
5111110,1,0
5111897,0,NA
5115140,1,0
5115493,1,0
5119502,1,3.3250350952
5119740,0,NA
5120209,0,NA
5120870,1,0
5121159,1,0
5121973,0,NA
5122180,1,0
5122716,0,NA
5123593,0,NA
5123674,0,NA
5125154,0,NA
5126045,0,NA
5126401,0,NA
5126657,1,0
5126746,1,0
5132061,0,NA
5132380,0,NA
5133521,0,NA
5133572,0,NA
5133769,0,NA
5134013,1,0
5134617,0,NA
5135699,1,0
5137519,0,NA
5137691,0,NA
5137918,0,NA
5138612,0,NA
5139198,0,NA
5139538,0,NA
5140005,0,NA
5140730,1,0
5140790,0,NA
5145201,1,0
5145244,0,NA
5147778,1,0
5148820,1,0
5149363,0,NA
5151244,0,NA
5152771,0,NA
5153328,1,0
5154405,1,0
5155037,1,0
5157420,0,NA
5158117,0,NA
5159482,0,NA
5160154,0,NA
5160995,0,NA
5161142,0,NA
5161436,0,NA
5161487,0,NA
5162696,0,NA
5164028,0,NA
5164311,0,NA
5164729,1,0
5164737,0,NA
5165709,0,NA
5166624,0,NA
5167027,0,NA
5167515,0,NA
5167809,0,NA
5168171,0,NA
5168457,1,0
5168546,0,NA
5168694,0,NA
5168880,0,NA
5169240,0,NA
5169399,1,0
5169402,0,NA
5169968,0,NA
5171997,0,NA
5172179,0,NA
5173388,0,NA
5174210,0,NA
5174341,1,0
5174473,1,0
5174635,0,NA
5175550,0,NA
5175577,1,0
5175771,0,NA
5175887,0,NA
5176344,1,0
5176590,1,0
5179327,0,NA
5179769,0,NA
5180597,0,NA
5180783,0,NA
5181291,0,NA
5181500,0,NA
5181518,0,NA
5182727,0,NA
5185130,0,NA
5185343,0,NA
5187206,1,0
5188237,0,NA
5189586,1,0
5189764,0,NA
5193370,0,NA
5197147,0,NA
5204593,0,NA
5205000,0,NA
5208564,0,NA
5210518,1,0
5211409,0,NA
5213258,0,NA
5214165,0,NA
5217849,0,NA
5217865,0,NA
5218560,0,NA
5220211,0,NA
5222109,1,0
5222389,1,0
5223814,1,0
5224063,1,2.7688312531
5227011,1,0
5228751,0,NA
5232848,0,NA
5233020,0,NA
5233470,1,0
5234000,0,NA
5238943,1,0
5239710,1,0
5242681,1,0
5243408,0,NA
5245044,0,NA
5248485,1,0
5248728,0,NA
5250374,1,0
5250579,0,NA
5251079,1,0
5251583,0,NA
5253160,1,0
5253217,1,0
5253373,0,NA
5253390,0,NA
5253950,0,NA
5254566,0,NA
5255651,0,NA
5257883,0,NA
5258200,0,NA
5259690,0,NA
5262380,0,NA
5263204,0,NA
5263611,0,NA
5264146,0,NA
5266041,1,0
5266289,0,NA
5266297,0,NA
5267161,1,0
5268494,0,NA
5269342,0,NA
5269776,0,NA
5272572,0,NA
5272904,0,NA
5273188,0,NA
5275628,1,0
5277051,0,NA
5277256,0,NA
5278589,1,0
5279020,1,0
5279046,1,0
5279283,0,NA
5280460,0,NA
5280656,1,0
5281180,1,0
5281636,1,4.2002029419
5283558,0,NA
5284546,0,NA
5285879,1,0
5286786,0,NA
5289750,1,0
5289866,0,NA
5290325,0,NA
5292689,0,NA
5292883,1,0
5294681,0,NA
5295165,1,0
5295181,0,NA
5296714,0,NA
5296870,0,NA
5296919,1,0
5297281,0,NA
5298270,0,NA
5299314,1,0
5299730,0,NA
5300193,0,NA
5301173,0,NA
5302064,1,3.6584186554
5303699,0,NA
5303826,1,0
5305780,0,NA
5305799,1,0
5306523,0,NA
5307260,1,0
5307406,0,NA
5308410,0,NA
5308844,0,NA
5313880,1,0
5320097,1,0
5325293,1,0
5325730,0,NA
5326001,1,0
5326060,0,NA
5326435,0,NA
5329256,0,NA
5331099,0,NA
5335582,0,NA
5340730,0,NA
5341680,0,NA
5342198,0,NA
5343470,0,NA
5344760,0,NA
5345553,1,0
5347629,1,0
5351570,0,NA
5352371,1,0
5353173,0,NA
5353238,1,0
5354609,1,0
5356024,1,0
5356776,1,3.8210029602
5357462,0,NA
5357950,0,NA
5358515,0,NA
5359570,0,NA
5359716,1,0
5360250,0,NA
5360587,0,NA
5361648,0,NA
5364965,0,NA
5366470,1,0
5366720,1,0
5367077,0,NA
5367875,0,NA
5368529,0,NA
5372542,0,NA
5372690,0,NA
5372828,1,0
5373794,0,NA
5375460,1,0
5376971,0,NA
5377234,1,0
5379172,1,0
5380464,1,0
5380979,0,NA
5381355,0,NA
5383536,1,4.3592681885
5384346,0,NA
5384389,1,0
5384451,0,NA
5385440,0,NA
5386047,0,NA
5386608,0,NA
5386993,0,NA
5388767,0,NA
5390826,0,NA
5391210,0,NA
5391253,0,NA
5391970,1,0
5392772,1,0
5393159,0,NA
5393477,1,0
5393620,0,NA
5394198,0,NA
5395380,0,NA
5396581,0,NA
5396778,0,NA
5397006,1,0
5397880,1,0
5399300,0,NA
5400201,1,0
5400902,0,NA
5401968,0,NA
5402735,1,0
5402816,0,NA
5404347,0,NA
5404606,0,NA
5405491,0,NA
5405548,0,NA
5406722,1,0
5406846,1,0
5407753,0,NA
5408180,0,NA
5408334,0,NA
5408741,0,NA
5409977,0,NA
5410010,1,0
5410134,0,NA
5410622,0,NA
5411106,0,NA
5411327,1,0
5412552,1,0
5412560,0,NA
5412650,0,NA
5413885,1,4.5277481079
5413915,0,NA
5414016,1,0
5414571,0,NA
5414911,0,NA
5416515,0,NA
5418984,0,NA
5419018,0,NA
5419123,1,0
5419590,1,0
5419859,0,NA
5419964,1,0
5421128,0,NA
5421683,0,NA
5421985,0,NA
5422582,0,NA
5422604,1,0
5422922,0,NA
5424674,1,3.9269104004
5424690,0,NA
5424925,0,NA
5425964,1,0
5427541,0,NA
5427665,0,NA
5429358,0,NA
5429676,0,NA
5430860,0,NA
5432499,0,NA
5433118,0,NA
5433568,0,NA
5433614,0,NA
5434386,1,0
5435625,0,NA
5436273,0,NA
5436508,0,NA
5437385,1,0
5437636,0,NA
5437857,0,NA
5437962,1,0
5438250,0,NA
5439337,1,0
5439671,0,NA
5439884,1,0
5440238,1,0
5440505,1,0
5441382,0,NA
5442141,1,0
5442494,0,NA
5442770,0,NA
5442850,0,NA
5443008,0,NA
5443326,0,NA
5443407,1,0
5444080,1,0
5444470,0,NA
5444934,0,NA
5445094,0,NA
5446619,0,NA
5447518,0,NA
5447771,1,0
5449200,1,0
5449464,0,NA
5450594,1,0
5451680,1,0
5452287,0,NA
5452449,1,0
5452651,0,NA
5452848,1,4.0007629395
5453674,0,NA
5453739,1,0
5453917,0,NA
5454700,1,0
5455820,1,0
5456142,0,NA
5456827,0,NA
5457009,0,NA
5457203,1,0
5457270,0,NA
5457319,0,NA
5458323,0,NA
5458943,0,NA
5459001,1,0
5459516,0,NA
5460018,0,NA
5460107,0,NA
5460140,0,NA
5460255,0,NA
5460484,1,0
5461200,0,NA
5462142,0,NA
5464889,0,NA
5466393,0,NA
5466814,0,NA
5467667,1,0
5468604,0,NA
5468949,0,NA
5468973,0,NA
5469600,0,NA
5471702,0,NA
5471885,0,NA
5472679,0,NA
5473691,0,NA
5474396,0,NA
5474574,0,NA
5475252,1,0
5475473,0,NA
5475830,1,0
5476089,0,NA
5476720,1,0
5479991,1,0
5480620,1,0
5481570,1,0
5481848,1,0
5482186,0,NA
5482747,1,0
5483077,0,NA
5483700,0,NA
5484472,0,NA
5484677,0,NA
5486157,0,NA
5486718,1,0
5486858,0,NA
5488168,0,NA
5488702,0,NA
5489016,0,NA
5490910,0,NA
5491614,0,NA
5492386,0,NA
5493030,0,NA
5493170,0,NA
5493331,1,2.7663173676
5494176,1,0
5495334,0,NA
5496365,0,NA
5496462,0,NA
5496489,1,0
5497477,1,0
5498074,0,NA
5498970,0,NA
5499208,0,NA
5499615,0,NA
5501342,1,0
5501466,0,NA
5501687,0,NA
5503612,0,NA
5504350,0,NA
5504503,0,NA
5505704,0,NA
5506077,1,0
5506271,0,NA
5506379,0,NA
5506689,0,NA
5506700,1,0
5507243,0,NA
5509335,1,0
5509432,0,NA
5510180,1,0
5510759,1,0
5511372,0,NA
5512875,0,NA
5513820,0,NA
5514983,0,NA
5515068,0,NA
5515262,0,NA
5515564,0,NA
5518989,0,NA
5519810,0,NA
5519861,1,0
5520037,0,NA
5520070,0,NA
5520290,0,NA
5520320,1,0
5520436,0,NA
5521254,1,0
5521513,0,NA
5521637,0,NA
5522188,1,2.4807300568
5523125,0,NA
5523508,0,NA
5523885,0,NA
5524270,1,0
5524350,1,0
5524431,1,0
5524580,0,NA
5525012,0,NA
5525187,1,2.9123497009
5525349,0,NA
5526957,0,NA
5527554,0,NA
5527961,0,NA
5528089,1,0
5528640,1,0
5529018,0,NA
5529042,1,0
5529590,1,0
5529867,0,NA
5530164,0,NA
5531519,0,NA
5532299,1,0
5533414,1,0
5533732,0,NA
5534259,0,NA
